name,number_of_nucleotides,num_voxels,num_occupied_voxels,nucleotide_rate,point_to_point_D1
CITIUSP_vox10_nor_i11j04k00,7400,262144,6548,1.1301160659743432,39.53577981651376
CITIUSP_vox10_nor_i11j05k00,6200,262144,6692,0.9264793783622236,62.81145584725537
CITIUSP_vox10_nor_i11j06k00,6600,262144,7009,0.9416464545584249,36.979169639035526
CITIUSP_vox10_nor_i11j07k00,9000,262144,10317,0.8723466123873219,21.296016283803432
CITIUSP_vox10_nor_i11j07k01,6800,262144,2059,3.302574065080136,6.693540553666828
CITIUSP_vox10_nor_i11j08k00,7400,262144,6046,1.2239497188223618,25.630830301025473
CITIUSP_vox10_nor_i11j08k01,9000,262144,10476,0.8591065292096219,38.42430316914853
CITIUSP_vox10_nor_i11j09k00,6400,262144,1526,4.193971166448231,77.77522935779817
CITIUSP_vox10_nor_i11j09k01,7800,262144,4766,1.6365925304238356,29.756221719457013
CITIUSP_vox10_nor_i12j01k00,5800,262144,893,6.4949608062709965,236.8148148148148
CITIUSP_vox10_nor_i12j02k00,6200,262144,2828,2.1923620933521923,240.93700787401573
CITIUSP_vox10_nor_i12j03k00,6400,262144,2491,2.569249297470895,118.23595505617978
CITIUSP_vox10_nor_i12j03k01,6200,262144,3295,1.881638846737481,192.375
CITIUSP_vox10_nor_i12j04k00,6400,262144,5472,1.1695906432748537,56.642857142857146
CITIUSP_vox10_nor_i12j05k00,7200,262144,7557,0.9527590313616514,46.27206563451105
CITIUSP_vox10_nor_i12j06k00,11000,262144,13782,0.7981425047162967,14.572123059062545
CITIUSP_vox10_nor_i12j07k00,8400,262144,10073,0.8339124391938847,27.201131738310334
CITIUSP_vox10_nor_i12j08k00,6200,262144,4068,1.5240904621435596,130.41568338249755
CITIUSP_vox10_nor_i12j08k01,6200,262144,1652,3.7530266343825667,101.20762711864407
CITIUSP_vox10_nor_i13j01k00,5600,262144,730,7.671232876712328,nan
CITIUSP_vox10_nor_i13j02k00,5600,262144,794,7.052896725440806,nan
CITIUSP_vox10_nor_i13j04k00,6000,262144,2728,2.19941348973607,46.1587982832618
CITIUSP_vox10_nor_i13j05k00,6000,262144,4639,1.2933821944384565,98.1044776119403
CITIUSP_vox10_nor_i13j06k00,6000,262144,2259,2.6560424966799467,85.325
CITIUSP_vox10_nor_i13j07k00,7000,262144,3613,1.937448104068641,15.799335732078605
CITIUSP_vox10_nor_i13j07k01,5800,262144,1057,5.4872280037842955,75.12298959318827
CITIUSP_vox10_nor_i13j08k00,6200,262144,4075,1.521472392638037,85.97687861271676
CITIUSP_vox10_nor_i13j08k01,6000,262144,957,6.269592476489028,113.51515151515152
CITIUSP_vox10_nor_i13j09k00,5600,262144,2293,2.4422154382904493,208.63333333333333
CITIUSP_vox10_nor_i14j04k00,5600,262144,681,8.223201174743025,162.76
CITIUSP_vox10_nor_i14j05k00,5600,262144,3020,1.8543046357615893,54.77946768060836
CITIUSP_vox10_nor_i14j06k00,5800,262144,3462,1.6753321779318313,168.49546827794563
CITIUSP_vox10_nor_i14j07k00,5800,262144,1360,4.264705882352941,167.74074074074073
CITIUSP_vox10_nor_i14j10k00,5600,262144,1329,4.213694507148232,221.78787878787878
CITIUSP_vox10_nor_i15j05k00,6400,262144,1724,3.7122969837587005,28.52132701421801
CITIUSP_vox10_nor_i15j06k00,6200,262144,2676,2.3168908819133036,45.883781763826605
CITIUSP_vox10_nor_i15j07k00,5600,262144,2017,2.7764005949429844,165.86486486486487
fruits_vox10_nor_i00j04k04,7400,262144,1336,5.538922155688622,25.927395209580837
fruits_vox10_nor_i00j04k05,10600,262144,3402,3.115814226925338,3.612115290669272
fruits_vox10_nor_i00j04k06,10200,262144,4000,2.55,1.0759283426266462
fruits_vox10_nor_i00j04k07,10800,262144,3538,3.0525720746184284,2.5285472018089314
fruits_vox10_nor_i00j04k08,8200,262144,1944,4.2181069958847734,9.40380658436214
fruits_vox10_nor_i00j05k03,6200,262144,614,10.09771986970684,185.7905138339921
fruits_vox10_nor_i00j05k04,9600,262144,3234,2.968460111317254,30.402288188002473
fruits_vox10_nor_i00j05k05,11000,262144,3938,2.793296089385475,2.6091924834941596
fruits_vox10_nor_i00j05k06,10800,262144,4171,2.5893071205945817,1.2225630538513974
fruits_vox10_nor_i00j05k07,11000,262144,3733,2.946691668899009,1.5874243916162611
fruits_vox10_nor_i00j05k08,9600,262144,3072,3.125,10.778971354166666
fruits_vox10_nor_i00j05k09,6800,262144,1023,6.64711632453568,65.64222873900293
fruits_vox10_nor_i01j02k08,6600,262144,699,9.44206008583691,16.78826895565093
fruits_vox10_nor_i01j03k03,7000,262144,1182,5.922165820642978,98.69289340101523
fruits_vox10_nor_i01j03k04,8800,262144,3051,2.8843002294329727,5.748934775483448
fruits_vox10_nor_i01j03k05,8600,262144,2482,3.4649476228847704,1.8581788879935537
